State,account_length,intertiol_plan,number_vm_messages,total_day_min,total_day_calls,total_eve_min,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,total_mins,total_calls,total_charge,avg_min_per_call
28,101.0,0,28.0,105.9,132.0,231.7,107.0,281.3,120.0,10.7,5.0,1.0,8.0,1.0,12.0,796.0,580.0,618.9000000000001,359.0,50.349999999999994,1.7239554317548749
45,136.0,0,0.0,142.3,79.0,158.0,113.0,177.5,75.0,6.0,10.5,2.0,5.0,2.0,7.0,492.0,644.0,477.8,267.0,45.61000000000001,1.7895131086142322
44,111.0,0,0.0,191.3,80.0,138.5,94.0,246.0,107.0,6.4,3.0,2.0,9.0,2.0,9.0,581.0,690.0,575.8,281.0,55.36000000000001,2.049110320284697
19,132.0,0,36.0,201.9,93.0,156.3,75.0,131.3,92.0,13.7,5.0,0.0,0.0,3.0,50.0,322.0,532.0,489.50000000000006,260.0,53.519999999999996,1.8826923076923079
41,128.0,0,0.0,247.3,91.0,182.7,60.0,143.2,112.0,14.7,2.0,3.0,9.0,2.0,45.0,506.0,309.0,573.2,263.0,64.01,2.179467680608365
1,92.0,0,38.0,242.2,96.0,159.7,144.0,210.0,108.0,8.9,1.0,1.0,8.0,2.0,49.0,419.0,648.0,611.9,348.0,64.19,1.7583333333333333
1,197.0,1,0.0,127.3,80.0,222.3,115.0,173.9,95.0,13.7,5.0,3.5,0.0,1.0,6.0,380.0,275.0,523.5,290.0,48.37,1.8051724137931036
49,191.0,0,0.0,162.0,104.0,241.2,120.0,210.4,83.0,10.9,7.0,1.0,4.0,2.0,41.0,631.0,595.0,613.6,307.0,57.51,1.998697068403909
40,99.0,0,33.0,179.1,93.0,238.3,102.0,165.7,96.0,10.6,1.0,2.0,7.0,2.0,8.0,866.0,311.0,583.0999999999999,291.0,58.17,2.003780068728522
9,106.0,0,31.0,197.4,125.0,123.4,110.0,115.6,101.0,12.3,4.0,3.0,5.0,2.0,9.0,545.0,423.0,436.4,336.0,49.25000000000001,1.2988095238095236
17,88.0,0,0.0,148.2,82.0,308.7,67.0,235.4,79.0,6.4,4.0,2.0,4.0,3.0,44.0,858.0,158.0,692.3,228.0,62.019999999999996,3.0364035087719294
44,78.0,0,0.0,193.1,85.0,172.1,105.0,129.6,119.0,10.2,1.0,0.0,0.0,3.0,53.0,260.0,135.0,494.79999999999995,309.0,53.29,1.6012944983818769
34,98.0,0,0.0,171.7,99.0,174.8,87.0,189.6,130.0,7.8,6.0,1.0,7.0,3.0,56.0,542.0,233.0,536.1,316.0,52.58,1.6965189873417723
25,17.0,0,35.0,198.5,123.0,270.6,74.0,209.9,130.0,8.1,10.0,1.0,6.0,2.0,5.0,623.0,337.0,679.0,327.0,66.2,2.076452599388379
30,56.0,0,24.0,121.7,87.0,184.0,76.0,266.6,98.0,12.7,3.0,1.0,7.0,3.0,37.0,754.0,388.0,572.3,261.0,48.33,2.1927203065134098
45,84.0,0,0.0,130.2,105.0,278.0,60.0,305.4,74.0,14.0,6.0,2.0,9.0,1.0,44.0,934.0,667.0,713.5999999999999,239.0,59.5,2.9857740585774053
46,95.0,0,0.0,203.4,96.0,168.6,61.0,173.0,105.0,13.7,3.0,2.0,8.0,1.0,25.0,992.0,490.0,545.0,262.0,56.699999999999996,2.0801526717557253
50,16.0,0,0.0,174.7,83.0,280.8,122.0,171.7,80.0,10.5,8.0,3.5,4.0,2.0,53.0,576.0,562.0,627.2,285.0,61.3,2.2007017543859653
33,76.0,1,0.0,241.0,120.0,231.8,96.0,220.2,67.0,9.9,1.0,1.0,2.0,1.0,4.0,125.0,213.0,693.0,283.0,70.58,2.4487632508833923
49,93.0,0,0.0,141.7,95.0,221.0,100.0,227.1,71.0,10.2,3.0,0.0,0.0,1.0,30.0,575.0,449.0,589.8,266.0,53.099999999999994,2.2172932330827066
47,83.0,0,0.0,134.8,96.0,167.2,78.0,161.5,123.0,7.7,5.0,2.0,4.0,1.0,49.0,999.0,288.0,463.5,297.0,44.400000000000006,1.5606060606060606
16,123.0,0,0.0,163.1,119.0,249.4,51.0,168.2,77.0,9.0,10.0,1.0,4.0,1.0,40.0,407.0,364.0,580.7,247.0,56.5,2.351012145748988
46,64.0,0,0.0,145.5,116.0,228.4,110.0,273.4,91.0,8.9,8.0,1.0,6.0,2.0,6.0,548.0,468.0,647.3,317.0,56.45,2.041955835962145
36,82.0,0,0.0,324.95,73.0,208.3,120.0,267.1,102.0,10.6,6.0,0.0,0.0,1.0,7.0,347.0,159.0,800.35,295.0,84.96,2.713050847457627
10,107.0,0,0.0,194.5,97.0,186.3,131.0,178.3,106.0,12.7,1.0,2.0,7.0,3.0,50.0,914.0,238.0,559.1,334.0,56.92999999999999,1.6739520958083833
5,110.0,0,0.0,131.9,93.0,272.7,106.0,192.8,105.0,7.1,4.0,1.0,9.0,2.0,6.0,635.0,553.0,597.4000000000001,304.0,54.28,1.9651315789473687
0,96.0,0,29.0,150.0,91.0,159.4,75.0,228.1,55.0,8.5,3.0,1.0,5.0,3.0,37.0,528.0,475.0,537.5,221.0,49.309999999999995,2.432126696832579
42,47.0,0,30.0,196.6,93.0,241.4,140.0,226.0,118.0,12.9,4.0,2.0,7.0,1.0,2.0,706.0,471.0,664.0,351.0,64.11,1.8917378917378918
17,115.0,0,0.0,99.7,107.0,145.1,96.0,149.4,99.0,14.1,4.0,2.0,8.0,3.0,63.0,831.0,262.0,394.20000000000005,302.0,36.0,1.3052980132450334
38,69.0,0,0.0,143.6,88.0,141.8,86.0,194.0,83.0,10.8,5.0,3.0,9.0,2.0,27.0,692.0,160.0,479.4,257.0,45.19,1.8653696498054473
6,163.0,0,40.0,231.9,56.0,211.8,91.0,268.5,74.0,12.3,3.0,2.0,7.0,2.0,53.0,311.0,642.0,712.2,221.0,69.5,3.2226244343891404
6,90.0,0,0.0,37.8,80.0,155.3,105.0,175.0,111.0,14.2,5.0,3.0,4.0,3.0,45.0,951.0,493.0,368.1,296.0,27.509999999999998,1.2435810810810812
23,98.0,0,0.0,72.8,107.0,186.4,103.0,175.3,110.0,10.5,4.0,3.0,8.0,2.0,39.0,997.0,256.0,434.5,320.0,36.11,1.3578125
50,90.0,0,39.0,94.8,89.0,219.1,91.0,197.4,65.0,11.4,5.0,1.0,4.0,3.0,16.0,387.0,417.0,511.29999999999995,245.0,43.620000000000005,2.086938775510204
38,174.0,0,15.0,221.8,143.0,210.6,115.0,221.8,109.0,12.4,9.0,1.0,4.0,2.0,32.0,919.0,420.0,654.2,367.0,65.59,1.7825613079019076
37,95.0,0,0.0,269.0,120.0,233.7,120.0,179.3,61.0,7.3,4.0,2.0,0.0,1.0,2.0,245.0,388.0,682.0,301.0,73.66,2.26578073089701
38,79.0,0,0.0,268.3,114.0,185.5,111.0,264.6,88.0,6.3,7.0,1.0,2.0,1.0,8.0,494.0,225.0,718.4000000000001,313.0,73.28999999999999,2.2952076677316295
36,123.0,0,27.0,198.7,127.0,249.0,105.0,173.2,124.0,12.5,5.0,1.0,9.0,1.0,22.0,577.0,464.0,620.9,356.0,62.74,1.7441011235955055
46,99.0,0,0.0,115.5,75.0,218.1,111.0,254.9,98.0,11.5,7.0,3.5,0.0,1.0,9.0,145.0,372.0,588.5,284.0,49.65,2.0721830985915495
13,114.0,0,0.0,202.1,100.0,195.7,102.0,291.8,120.0,13.3,5.0,2.0,6.0,3.0,16.0,963.0,266.0,689.5999999999999,322.0,64.11999999999999,2.141614906832298
38,141.0,0,0.0,215.6,113.0,200.6,81.0,153.8,107.0,12.4,6.0,1.0,9.0,2.0,51.0,558.0,135.0,570.0,301.0,60.620000000000005,1.893687707641196
32,132.0,0,0.0,169.9,107.0,209.4,121.0,206.1,79.0,11.5,2.0,1.0,8.0,2.0,32.0,417.0,219.0,585.4,307.0,55.95,1.9068403908794787
9,133.0,0,0.0,201.7,85.0,169.4,116.0,286.3,80.0,6.0,4.0,0.0,0.0,2.0,32.0,416.0,605.0,657.4000000000001,281.0,61.57,2.339501779359431
43,133.0,0,0.0,221.1,133.0,160.2,140.0,161.8,84.0,8.4,3.0,3.5,4.0,3.0,69.0,821.0,385.0,543.0999999999999,357.0,58.49,1.5212885154061622
46,93.0,0,32.0,218.7,117.0,115.0,61.0,192.7,85.0,9.4,5.0,2.0,9.0,3.0,39.0,775.0,287.0,526.4,263.0,55.63,2.0015209125475284
19,34.0,0,0.0,293.7,89.0,272.5,71.0,178.2,76.0,11.0,10.0,2.0,2.0,1.0,8.0,496.0,187.0,744.4000000000001,236.0,81.11,3.154237288135594
37,140.0,0,0.0,120.3,108.0,240.4,84.0,216.4,74.0,7.7,3.0,3.5,0.0,1.0,6.0,248.0,218.0,577.1,266.0,50.62,2.1695488721804512
8,96.0,0,26.0,175.8,96.0,206.6,84.0,178.0,105.0,11.1,2.0,2.0,6.0,3.0,61.0,829.0,261.0,560.4,285.0,55.46,1.9663157894736842
9,144.0,0,0.0,278.5,95.0,240.7,90.0,120.0,90.0,11.6,5.0,1.0,2.0,1.0,5.0,402.0,329.0,639.2,275.0,73.21000000000001,2.3243636363636364
13,24.0,0,29.0,236.3,105.0,190.8,114.0,129.0,105.0,7.2,2.0,3.0,5.0,3.0,46.0,100.0,354.0,556.1,324.0,62.2,1.7163580246913581
20,54.0,0,0.0,273.8,113.0,119.6,154.5,267.6,117.0,11.7,3.0,1.0,8.0,2.0,34.0,840.0,463.0,661.0,384.5,68.75999999999999,1.7191157347204162
49,50.0,0,0.0,131.1,129.0,160.5,94.0,206.9,88.0,5.6,9.0,3.5,0.0,1.0,7.0,156.0,399.0,498.5,311.0,45.24,1.6028938906752412
13,92.0,0,23.0,167.4,83.0,258.6,129.0,116.4,110.0,11.2,3.0,3.5,5.0,1.0,22.0,444.0,344.0,542.4,322.0,55.68,1.684472049689441
33,96.0,0,0.0,197.7,68.0,250.5,53.0,181.2,67.0,10.5,3.0,3.0,9.0,1.0,15.0,467.0,492.0,629.4,188.0,63.05,3.347872340425532
35,146.0,0,0.0,169.5,93.0,230.9,71.0,269.8,115.0,9.0,7.0,2.0,6.0,1.0,60.0,678.0,471.0,670.2,279.0,60.59,2.4021505376344088
13,138.0,1,17.0,225.2,116.0,173.4,88.0,145.8,99.0,11.7,4.0,0.0,0.0,1.0,25.0,967.0,282.0,544.4000000000001,303.0,59.580000000000005,1.796699669966997
40,102.0,0,0.0,174.5,73.0,213.7,114.0,164.7,116.0,10.3,5.0,3.5,8.0,1.0,42.0,879.0,691.0,552.9,303.0,55.239999999999995,1.8247524752475246
24,76.0,0,0.0,129.7,84.0,177.5,80.0,228.9,87.0,7.5,3.0,3.5,2.0,1.0,9.0,277.0,370.0,536.1,251.0,47.44,2.1358565737051793
29,99.0,0,0.0,200.0,66.0,107.9,104.0,233.7,82.0,11.4,2.0,3.0,9.0,1.0,27.0,316.0,376.0,541.5999999999999,252.0,53.69,2.1492063492063487
27,83.0,0,36.0,95.9,87.0,261.6,105.0,228.6,109.0,13.3,4.0,0.0,0.0,1.0,5.0,665.0,620.0,586.1,301.0,48.83,1.9471760797342192
21,36.0,0,25.0,152.8,110.0,242.8,67.0,147.4,74.0,9.1,2.0,1.0,7.0,2.0,16.0,972.0,586.0,543.0,251.0,53.25000000000001,2.1633466135458166
22,70.0,0,0.0,129.9,102.0,208.7,133.0,231.4,93.0,14.3,3.0,1.0,5.0,3.0,66.0,159.0,167.0,570.0,328.0,50.22999999999999,1.7378048780487805
3,109.0,1,0.0,268.4,85.0,150.6,131.0,297.9,84.0,9.7,8.0,2.0,0.0,1.0,4.0,429.0,272.0,716.9,300.0,71.84,2.3896666666666664
3,100.0,0,0.0,188.5,152.0,148.3,115.0,179.8,88.0,15.2,5.0,2.0,5.0,2.0,66.0,235.0,555.0,516.6,355.0,52.75,1.455211267605634
11,104.0,0,0.0,170.6,97.0,162.1,111.0,210.7,131.0,6.1,1.0,1.0,4.0,2.0,63.0,683.0,320.0,543.4,339.0,52.260000000000005,1.6029498525073747
31,106.0,0,0.0,191.4,124.0,200.7,116.0,230.1,76.0,8.2,3.0,1.0,4.0,3.0,34.0,331.0,445.0,622.2,316.0,59.949999999999996,1.968987341772152
25,84.0,0,0.0,75.3,96.0,179.9,113.0,193.8,134.0,12.3,1.0,1.0,7.0,1.0,51.0,289.0,698.0,449.0,343.0,36.81,1.3090379008746356
19,80.0,0,0.0,149.8,123.0,276.3,75.0,241.4,75.0,10.9,7.0,2.0,9.0,1.0,41.0,909.0,683.0,667.5,273.0,59.81999999999999,2.4450549450549453
40,100.0,0,0.0,115.9,87.0,111.3,56.0,170.2,77.0,7.1,4.0,1.0,4.0,1.0,68.0,430.0,541.0,397.4,220.0,36.82,1.8063636363636362
23,99.0,0,0.0,128.8,86.0,203.9,105.0,282.6,131.0,14.1,4.0,2.0,8.0,1.0,24.0,395.0,283.0,615.3000000000001,322.0,51.949999999999996,1.9108695652173915
49,50.0,0,0.0,131.7,108.0,216.5,103.0,196.1,126.0,11.0,5.0,1.0,7.0,3.0,7.0,180.0,667.0,544.3,337.0,49.61,1.6151335311572699
25,105.0,0,0.0,101.4,48.0,159.1,119.0,259.2,53.0,12.2,2.0,1.0,9.0,3.0,64.0,264.0,301.0,519.7,220.0,42.42,2.3622727272727273
45,113.0,0,23.0,149.0,104.0,235.8,67.0,201.8,76.0,9.5,5.0,3.5,7.0,3.0,10.0,563.0,396.0,586.6,247.0,54.449999999999996,2.3748987854251014
25,111.0,0,36.0,96.8,123.0,170.6,105.0,166.0,85.0,13.4,4.0,2.0,4.0,1.0,9.0,196.0,377.0,433.4,313.0,38.43,1.384664536741214
32,161.0,0,0.0,107.5,121.0,256.4,46.5,247.2,131.0,12.6,3.0,2.0,8.0,3.0,20.0,957.0,262.0,611.0999999999999,298.5,51.19,2.0472361809045223
43,70.0,0,0.0,232.8,95.0,303.4,111.0,255.6,104.0,12.9,7.0,0.0,0.0,1.0,6.0,155.0,313.0,791.8000000000001,310.0,76.87,2.554193548387097
11,97.0,0,42.5,121.1,105.0,260.2,115.0,222.4,100.0,8.3,5.0,3.0,9.0,1.0,51.0,868.0,455.0,603.6999999999999,320.0,52.72,1.8865624999999997
47,130.0,0,0.0,124.3,70.0,270.7,99.0,239.5,83.0,3.5,6.0,0.0,0.0,2.0,51.0,940.0,372.0,634.5,252.0,54.92,2.517857142857143
48,92.0,0,0.0,157.7,101.0,298.6,100.0,216.9,99.0,13.8,3.0,1.0,8.0,1.0,56.0,876.0,187.0,673.2,300.0,61.949999999999996,2.244
5,119.0,0,0.0,124.3,68.0,207.1,88.0,157.4,93.0,14.8,1.0,0.0,0.0,1.0,40.0,974.0,350.0,488.79999999999995,249.0,45.81,1.9630522088353413
33,115.0,0,0.0,286.4,125.0,205.7,74.0,191.4,141.0,6.9,6.0,1.0,0.0,1.0,1.0,326.0,123.0,683.5,340.0,74.78,2.010294117647059
39,134.0,0,0.0,141.7,95.0,205.6,101.0,218.5,60.0,8.8,6.0,0.0,0.0,1.0,3.0,865.0,315.0,565.8,256.0,51.4,2.21015625
45,127.0,0,25.0,173.0,91.0,245.8,64.0,300.0,99.0,4.8,3.0,0.0,0.0,1.0,48.0,855.0,587.0,718.8,254.0,63.8,2.8299212598425196
31,80.0,0,0.0,268.7,120.0,301.0,147.0,167.0,140.0,5.8,1.0,2.0,2.0,1.0,8.0,149.0,279.0,736.7,407.0,78.78999999999999,1.81007371007371
28,153.0,0,31.0,218.5,130.0,134.2,103.0,118.9,105.0,9.4,6.0,0.0,0.0,1.0,61.0,331.0,614.0,471.6,338.0,53.910000000000004,1.3952662721893492
23,85.0,0,0.0,255.3,114.0,194.6,83.0,276.6,78.0,3.7,5.0,3.0,6.0,3.0,29.0,316.0,488.0,726.5,275.0,72.39,2.6418181818181816
11,79.0,0,0.0,41.9,124.0,211.0,95.0,237.9,55.0,11.4,5.0,1.0,9.0,3.0,57.0,848.0,291.0,490.8,274.0,35.77,1.7912408759124088
28,35.0,0,0.0,260.8,87.0,258.1,78.0,131.3,123.0,5.8,2.0,1.0,4.0,1.0,57.0,454.0,573.0,650.2,288.0,72.19,2.257638888888889
48,120.0,0,26.0,239.4,94.0,259.4,88.0,238.0,132.0,7.7,3.0,0.0,0.0,3.0,58.0,326.0,438.0,736.8,314.0,73.46000000000001,2.346496815286624
23,68.0,0,0.0,226.7,94.0,168.4,129.0,188.7,117.0,10.2,1.0,0.0,0.0,3.0,27.0,483.0,276.0,583.8,340.0,61.34,1.7170588235294115
7,60.0,0,0.0,179.3,147.0,208.9,89.0,248.2,98.0,13.5,6.0,1.0,2.0,1.0,8.0,191.0,338.0,636.4000000000001,334.0,59.410000000000004,1.9053892215568864
16,120.0,0,0.0,158.0,110.0,197.0,103.0,154.9,132.0,10.0,5.0,1.0,7.0,2.0,22.0,437.0,692.0,509.9,345.0,50.58,1.4779710144927536
26,71.0,0,23.0,175.7,82.0,258.9,136.0,268.4,152.0,14.1,7.0,1.0,6.0,1.0,38.0,609.0,617.0,703.0,370.0,63.96,1.9
49,124.0,0,0.0,157.4,107.0,167.8,112.0,188.8,102.0,8.8,3.0,3.0,7.0,1.0,48.0,496.0,144.0,514.0,321.0,49.52,1.601246105919003
21,23.0,0,0.0,113.1,74.0,168.8,95.0,262.9,126.0,6.9,2.0,1.0,2.0,1.0,1.0,237.0,210.0,544.8,295.0,45.41,1.846779661016949
50,208.0,0,0.0,182.7,142.0,246.5,63.0,218.0,103.0,8.8,2.0,1.0,9.0,3.0,24.0,858.0,455.0,647.2,308.0,61.82,2.1012987012987017
34,181.0,1,0.0,161.3,83.0,124.4,83.0,262.0,98.0,14.1,3.0,0.0,0.0,1.0,4.0,206.0,209.0,547.7,264.0,49.78,2.074621212121212
46,63.0,0,0.0,142.5,92.0,208.3,102.0,228.9,120.0,7.5,2.0,2.0,4.0,1.0,7.0,306.0,676.0,579.7,314.0,52.239999999999995,1.8461783439490447
27,54.0,1,0.0,190.5,108.0,259.7,108.0,141.5,111.0,9.7,2.0,2.0,0.0,1.0,1.0,327.0,381.0,591.7,327.0,60.83,1.8094801223241592
24,80.0,1,15.0,159.3,110.0,170.6,120.0,141.2,82.0,11.9,5.0,1.0,5.0,1.0,51.0,892.0,499.0,471.09999999999997,312.0,47.93,1.5099358974358974
27,118.0,1,39.0,153.8,106.0,123.3,111.0,117.8,103.0,9.2,6.0,1.0,5.0,2.0,9.0,377.0,643.0,394.90000000000003,320.0,41.92999999999999,1.2340625
31,42.0,1,0.0,180.7,127.0,174.6,94.0,165.3,114.0,12.0,6.0,2.0,9.0,2.0,22.0,167.0,272.0,520.5999999999999,335.0,53.0,1.5540298507462684
35,134.0,0,0.0,202.7,105.0,224.9,90.0,253.9,108.0,12.1,7.0,0.0,0.0,1.0,52.0,787.0,145.0,681.5,303.0,65.00999999999999,2.2491749174917492
43,66.0,0,35.0,190.8,100.0,261.3,93.0,209.5,108.0,8.9,6.0,0.0,0.0,3.0,54.0,626.0,489.0,661.6,301.0,64.08,2.1980066445182724
47,66.0,0,0.0,205.1,102.0,232.7,109.0,259.9,95.0,9.2,6.0,2.0,8.0,3.0,56.0,577.0,622.0,697.6999999999999,306.0,66.35,2.280065359477124
42,127.0,0,28.0,235.6,124.0,236.8,113.0,241.2,127.0,7.7,2.0,1.0,5.0,1.0,63.0,904.0,450.0,713.5999999999999,364.0,71.02999999999999,1.9604395604395601
11,146.0,0,0.0,189.3,77.0,155.9,128.0,186.0,83.0,7.4,3.0,0.0,0.0,1.0,20.0,960.0,586.0,531.2,288.0,53.8,1.8444444444444446
50,93.0,0,42.0,166.9,101.0,273.2,84.0,171.0,106.0,11.5,1.0,1.0,4.0,1.0,22.0,266.0,455.0,611.1,291.0,59.28,2.1
6,77.0,0,0.0,245.2,87.0,254.1,83.0,239.4,91.0,7.5,4.0,0.0,0.0,1.0,4.0,182.0,211.0,738.6999999999999,261.0,74.05,2.8302681992337164
32,111.0,0,0.0,132.6,125.0,221.1,67.0,127.9,101.0,12.7,2.0,3.5,2.0,1.0,5.0,251.0,335.0,481.6,293.0,47.089999999999996,1.6436860068259387
31,125.0,0,0.0,182.3,64.0,139.8,121.0,171.6,96.0,11.6,7.0,2.0,5.0,2.0,42.0,656.0,347.0,493.70000000000005,281.0,50.589999999999996,1.7569395017793596
1,115.0,0,14.0,192.3,86.0,88.7,90.0,229.4,120.0,10.5,3.0,2.0,9.0,2.0,15.0,366.0,421.0,510.4,296.0,50.55,1.7243243243243243
23,115.0,1,0.0,122.0,110.0,220.2,100.0,179.7,124.0,10.8,2.0,2.0,0.0,1.0,5.0,283.0,367.0,521.9,334.0,47.55,1.562574850299401
27,114.0,0,0.0,193.0,101.0,250.0,81.0,133.3,79.0,9.6,2.0,2.0,4.0,1.0,8.0,692.0,441.0,576.3,261.0,60.06,2.208045977011494
35,106.0,0,0.0,158.6,112.0,220.0,114.0,252.9,106.0,9.1,3.0,0.0,0.0,1.0,8.0,679.0,278.0,631.5,332.0,57.04,1.9021084337349397
28,118.0,0,39.0,91.5,125.0,219.9,113.0,229.0,99.0,12.7,8.0,2.0,8.0,3.0,63.0,796.0,512.0,540.4,337.0,44.56,1.603560830860534
5,59.0,0,0.0,153.6,92.0,205.5,88.0,114.5,89.0,12.5,10.0,1.0,6.0,3.0,51.0,889.0,433.0,473.6,269.0,48.73,1.7605947955390335
28,87.0,1,40.0,221.6,79.0,157.1,74.0,222.4,124.0,11.5,3.0,1.0,8.0,2.0,53.0,340.0,283.0,601.1,277.0,61.03,2.1700361010830327
34,21.0,0,0.0,244.7,81.0,168.0,117.0,281.5,87.0,6.6,1.0,1.0,6.0,3.0,47.0,656.0,320.0,694.2,285.0,68.55,2.4357894736842107
48,142.0,0,24.0,239.8,103.0,285.9,65.0,256.7,106.0,9.5,4.0,0.0,0.0,1.0,14.0,442.0,121.0,782.4000000000001,274.0,76.62,2.855474452554745
50,62.0,0,0.0,172.4,132.0,230.5,100.0,228.2,109.0,11.0,5.0,0.0,0.0,1.0,68.0,873.0,380.0,631.0999999999999,341.0,59.17,1.8507331378299117
37,149.0,0,0.0,242.5,83.0,245.4,97.0,219.6,80.0,10.0,3.0,3.0,2.0,1.0,6.0,393.0,318.0,707.5,260.0,71.97,2.7211538461538463
5,54.0,0,39.0,117.6,82.0,159.2,60.0,236.4,113.0,11.3,10.0,2.0,8.0,1.0,38.0,244.0,665.0,513.1999999999999,255.0,44.16,2.012549019607843
18,112.0,0,0.0,174.5,127.0,259.3,71.0,170.5,120.0,11.3,7.0,1.0,6.0,2.0,17.0,129.0,703.0,604.3,318.0,59.38,1.9003144654088049
1,68.0,0,0.0,157.3,83.0,220.9,85.0,218.9,129.0,12.0,7.0,1.0,9.0,2.0,56.0,642.0,714.0,597.1,297.0,55.37,2.0104377104377105
43,201.0,0,21.0,192.0,97.0,239.1,81.0,116.1,125.0,15.1,3.0,1.0,7.0,1.0,8.0,113.0,274.0,547.2,303.0,58.18,1.805940594059406
38,88.0,0,0.0,218.2,76.0,169.3,60.0,141.1,99.0,8.0,1.0,1.0,9.0,1.0,12.0,896.0,190.0,528.6,235.0,57.830000000000005,2.2493617021276595
14,85.0,0,29.0,144.6,97.0,140.0,102.0,165.4,148.0,10.9,3.0,1.0,9.0,3.0,8.0,935.0,605.0,450.0,347.0,43.919999999999995,1.2968299711815563
8,51.0,1,0.0,153.6,108.0,232.9,85.0,214.2,92.0,14.1,4.0,0.0,0.0,1.0,1.0,152.0,245.0,600.7,285.0,55.55,2.1077192982456143
24,45.0,0,29.0,135.8,104.0,222.5,101.0,235.6,92.0,7.9,6.0,2.0,9.0,3.0,19.0,427.0,544.0,593.9,297.0,52.6,1.9996632996632995
2,116.0,0,0.0,160.7,69.0,146.8,106.0,287.8,144.0,8.2,5.0,0.0,0.0,3.0,14.0,134.0,338.0,595.3,319.0,52.75,1.866144200626959
35,146.0,0,31.0,202.5,91.0,241.4,108.0,169.6,77.0,7.8,2.0,1.0,4.0,1.0,53.0,322.0,382.0,613.5,276.0,62.580000000000005,2.222826086956522
48,63.0,0,34.0,152.2,119.0,227.1,91.0,195.7,103.0,12.3,5.0,1.0,7.0,2.0,34.0,497.0,573.0,575.0,313.0,53.980000000000004,1.8370607028753994
10,133.0,0,0.0,227.4,90.0,73.2,135.0,114.3,99.0,4.7,7.0,0.0,0.0,3.0,35.0,928.0,387.0,414.90000000000003,324.0,50.019999999999996,1.2805555555555557
17,125.0,0,0.0,191.6,115.0,205.6,108.0,210.2,123.0,9.2,3.0,2.0,4.0,3.0,28.0,966.0,123.0,607.4,346.0,59.51,1.7554913294797687
35,72.0,0,0.0,138.9,111.0,211.6,102.0,179.5,91.0,10.8,3.0,1.0,5.0,2.0,19.0,501.0,487.0,530.0,304.0,49.67999999999999,1.743421052631579
42,130.0,0,0.0,127.0,102.0,206.9,107.0,231.7,99.0,6.1,6.0,0.0,0.0,3.0,62.0,706.0,387.0,565.5999999999999,308.0,49.61,1.836363636363636
41,97.0,0,0.0,168.6,87.0,259.2,105.0,279.8,123.0,7.3,4.0,1.0,9.0,2.0,8.0,542.0,555.0,707.5999999999999,315.0,63.28,2.246349206349206
34,54.0,0,0.0,286.6,73.0,223.2,108.0,203.7,107.0,11.5,5.0,1.0,2.0,1.0,6.0,228.0,303.0,713.5,288.0,76.86,2.4774305555555554
10,160.0,0,29.0,164.6,121.0,262.8,108.0,123.8,131.0,15.2,4.0,1.0,5.0,2.0,9.0,454.0,349.0,551.1999999999999,360.0,55.89,1.5311111111111109
43,79.0,0,0.0,144.0,90.0,135.8,91.0,212.4,129.0,13.0,4.0,1.0,8.0,1.0,65.0,273.0,156.0,492.20000000000005,310.0,45.58,1.587741935483871
49,92.0,0,42.5,141.6,95.0,207.9,130.0,203.6,95.0,10.2,10.5,0.0,0.0,3.0,61.0,567.0,138.0,553.1,320.0,50.900000000000006,1.7284375
22,59.0,0,0.0,204.3,65.0,247.3,123.0,214.7,94.0,12.0,4.0,1.0,8.0,2.0,23.0,510.0,309.0,666.3,282.0,65.41,2.3627659574468085
28,132.0,0,0.0,163.2,80.0,167.6,90.0,87.5,90.0,6.2,10.0,1.0,6.0,3.0,25.0,736.0,694.0,418.29999999999995,260.0,45.92999999999999,1.6088461538461536
29,21.0,0,0.0,225.0,110.0,244.2,111.0,221.2,93.0,10.7,4.0,0.0,0.0,2.0,24.0,641.0,408.0,690.4,314.0,68.96000000000001,2.1987261146496815
41,93.0,0,0.0,176.1,103.0,199.7,130.0,263.9,96.0,8.5,6.0,2.0,4.0,3.0,4.0,286.0,358.0,639.6999999999999,329.0,58.79,1.9443768996960484
31,147.0,0,36.0,254.2,78.0,228.1,105.0,98.0,125.0,13.8,7.0,3.5,4.0,3.0,36.0,410.0,429.0,580.3,308.0,67.01,1.884090909090909
0,101.0,0,0.0,174.9,105.0,262.0,75.0,210.0,93.0,8.5,5.0,1.0,5.0,1.0,45.0,735.0,345.0,646.9,273.0,61.45,2.3695970695970696
6,125.0,1,0.0,187.3,118.0,160.7,111.0,263.8,112.0,9.6,2.0,0.0,0.0,1.0,3.0,496.0,122.0,611.8,341.0,57.37,1.7941348973607036
5,63.0,0,0.0,211.8,84.0,230.9,137.0,217.1,99.0,10.7,9.0,3.0,7.0,2.0,47.0,214.0,282.0,659.8000000000001,320.0,65.41,2.061875
20,107.0,0,0.0,241.9,102.0,126.9,117.0,185.6,92.0,11.7,6.0,0.0,0.0,3.0,37.0,428.0,671.0,554.4,311.0,60.26,1.782636655948553
28,110.0,0,0.0,196.1,103.0,199.7,123.0,135.9,71.0,12.9,1.0,3.0,7.0,2.0,8.0,401.0,410.0,531.6999999999999,297.0,56.43,1.79023569023569
