account_length,intertiol_plan,number_vm_messages,total_day_min,total_day_calls,total_eve_min,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,Churn,total_mins,total_calls,total_charge,avg_min_per_call
111.0,0,0.0,146.2,55.0,261.5,83.0,163.2,116.0,8.7,3.0,3.0,4.0,3.0,48.0,614.0,371.0,0,570.9,254.0,54.42,2.2476377952755904
91.0,0,0.0,231.8,120.0,150.6,106.0,269.2,129.0,11.6,7.0,3.0,9.0,2.0,17.0,722.0,607.0,0,651.5999999999999,355.0,64.32,1.8354929577464787
90.0,0,0.0,193.7,83.0,154.2,79.0,299.0,60.0,12.7,3.0,1.0,6.0,2.0,27.0,791.0,453.0,0,646.9,222.0,59.5,2.913963963963964
151.0,0,0.0,156.4,108.0,233.4,118.0,195.7,141.0,7.7,6.0,3.5,4.0,2.0,51.0,201.0,541.0,0,585.5,367.0,55.24,1.595367847411444
105.0,1,29.0,220.7,82.0,217.7,110.0,190.5,100.0,13.2,6.0,1.0,2.0,1.0,9.0,150.0,138.0,1,628.9,292.0,64.59,2.153767123287671
41.0,0,37.0,239.8,110.0,221.9,115.0,189.1,100.0,7.3,1.0,2.0,4.0,3.0,39.0,987.0,168.0,0,650.8000000000001,325.0,68.14,2.0024615384615387
48.0,0,42.5,172.0,111.0,200.2,64.0,233.1,96.0,8.0,5.0,1.0,9.0,3.0,24.0,932.0,218.0,0,605.3,271.0,56.75,2.2335793357933578
166.0,1,35.0,128.2,138.0,274.5,113.0,298.9,130.0,8.8,7.0,2.0,7.0,1.0,13.0,621.0,478.0,0,701.5999999999999,381.0,58.56999999999999,1.8414698162729657
79.0,0,0.0,130.2,119.0,290.9,121.0,194.8,140.0,14.0,6.0,3.0,8.0,1.0,58.0,384.0,513.0,0,615.9,380.0,55.629999999999995,1.6207894736842106
153.0,0,0.0,195.4,107.0,154.6,96.0,142.8,97.0,11.6,6.0,1.0,7.0,1.0,13.0,273.0,285.0,0,492.8,300.0,52.79,1.6426666666666667
110.0,1,0.0,293.3,79.0,188.5,90.0,266.9,91.0,14.5,4.0,0.0,0.0,1.0,1.0,196.0,263.0,1,748.7,260.0,77.89,2.8796153846153847
163.0,0,0.0,191.3,89.0,193.9,87.0,268.4,121.0,12.8,4.0,1.0,8.0,3.0,69.0,768.0,440.0,0,653.6,297.0,61.08,2.200673400673401
126.0,0,0.0,122.4,88.0,143.8,111.0,157.0,106.0,11.5,3.0,1.0,4.0,2.0,45.0,835.0,480.0,0,423.20000000000005,305.0,40.1,1.3875409836065575
105.0,0,33.0,209.6,68.0,146.9,140.0,121.0,131.0,10.6,3.0,2.0,8.0,2.0,18.0,298.0,186.0,0,477.5,339.0,53.56,1.4085545722713864
172.0,0,0.0,215.7,140.0,146.3,84.0,264.6,83.0,7.1,1.0,3.0,8.0,1.0,53.0,204.0,220.0,0,626.6,307.0,61.019999999999996,2.041042345276873
126.0,0,0.0,161.4,110.0,220.6,125.0,249.2,78.0,5.1,2.0,0.0,0.0,1.0,62.0,554.0,441.0,0,631.2,313.0,57.4,2.0166134185303517
97.0,0,0.0,144.2,91.0,226.7,137.0,144.6,72.0,13.8,4.0,3.0,7.0,3.0,56.0,330.0,464.0,0,515.5,300.0,50.29,1.7183333333333333
95.0,1,37.0,220.2,109.0,185.3,99.0,205.1,82.0,4.1,2.0,0.0,0.0,1.0,7.0,130.0,273.0,1,610.6,290.0,62.41,2.1055172413793106
87.0,0,0.0,256.2,105.0,160.7,102.0,249.4,80.0,7.4,2.0,3.5,6.0,1.0,1.0,814.0,409.0,0,666.3,287.0,68.42999999999999,2.3216027874564458
97.0,0,0.0,112.7,119.0,217.7,109.0,152.1,76.0,6.5,5.0,1.0,5.0,1.0,39.0,358.0,570.0,0,482.5,304.0,44.5,1.587171052631579
76.0,0,0.0,299.5,125.0,226.7,92.0,210.7,134.0,13.7,4.0,0.0,0.0,1.0,1.0,220.0,146.0,1,736.9000000000001,351.0,79.67,2.0994301994302
140.0,0,0.0,194.8,107.0,170.9,99.0,225.1,93.0,13.9,4.0,0.0,0.0,3.0,36.0,614.0,270.0,0,590.8000000000001,299.0,57.78,1.975919732441472
169.0,0,0.0,100.8,112.0,230.0,69.0,193.6,95.0,9.5,2.0,0.0,0.0,1.0,66.0,825.0,328.0,0,524.4,276.0,45.4,1.9
68.0,0,22.0,82.5,97.0,289.9,94.0,180.0,114.0,4.8,4.0,3.0,8.0,1.0,30.0,485.0,182.0,0,552.4,305.0,46.77,1.8111475409836064
122.0,0,34.0,146.4,104.0,89.7,103.0,220.0,91.0,15.6,4.0,2.0,8.0,1.0,27.0,802.0,264.0,0,456.1,298.0,42.41,1.530536912751678
36.0,0,0.0,177.9,129.0,224.6,87.0,306.3,102.0,10.8,6.0,2.0,7.0,1.0,17.0,709.0,197.0,0,708.8,318.0,63.11,2.228930817610063
120.0,0,27.0,153.5,84.0,194.0,73.0,256.5,94.0,10.2,7.0,3.5,6.0,3.0,43.0,568.0,446.0,0,604.0,251.0,54.13,2.406374501992032
121.0,0,0.0,150.7,105.0,197.3,133.0,169.0,116.0,9.2,10.5,1.0,7.0,3.0,51.0,525.0,593.0,0,517.0,354.0,50.0,1.46045197740113
64.0,0,19.0,180.1,106.0,127.5,92.0,237.4,118.0,7.5,3.0,0.0,0.0,3.0,12.0,758.0,462.0,0,545.0,316.0,52.14,1.7246835443037976
13.0,0,31.0,265.3,94.0,147.6,95.0,259.3,117.0,12.9,1.0,1.0,7.0,1.0,11.0,102.0,148.0,0,672.2,306.0,69.32000000000001,2.196732026143791
106.0,0,0.0,128.6,83.0,134.0,114.0,210.6,113.0,11.4,2.0,0.0,0.0,2.0,21.0,906.0,588.0,0,473.20000000000005,310.0,42.730000000000004,1.526451612903226
88.0,0,0.0,161.5,92.0,173.5,108.0,206.2,95.0,7.9,4.0,2.0,5.0,2.0,3.0,181.0,267.0,0,541.2,295.0,51.49,1.8345762711864408
74.0,0,0.0,165.3,120.0,198.5,106.0,208.5,102.0,9.8,3.0,1.0,4.0,3.0,50.0,483.0,413.0,0,572.3,328.0,54.35,1.7448170731707315
83.0,0,0.0,195.0,92.0,210.5,83.0,180.6,92.0,11.0,10.5,0.0,0.0,3.0,54.0,741.0,472.0,0,586.1,267.0,59.17,2.195131086142322
49.0,0,0.0,213.8,79.0,265.1,93.0,239.8,128.0,15.6,7.0,0.0,0.0,3.0,17.0,821.0,485.0,0,718.7,300.0,69.67,2.3956666666666666
111.0,0,24.0,205.5,114.0,219.3,99.0,215.9,95.0,14.0,4.0,1.0,4.0,2.0,67.0,430.0,671.0,0,640.7,308.0,63.3,2.080194805194805
50.0,0,22.0,252.9,112.0,177.9,99.0,158.4,146.0,8.5,4.0,3.0,8.0,1.0,5.0,976.0,557.0,0,589.2,357.0,65.24,1.650420168067227
153.0,0,28.0,235.6,74.0,227.9,46.5,170.3,103.0,15.4,9.0,0.0,0.0,3.0,69.0,617.0,582.0,0,633.8,223.5,67.08,2.83579418344519
88.0,0,0.0,192.0,91.0,127.6,127.0,155.6,125.0,7.5,5.0,1.0,5.0,2.0,43.0,398.0,294.0,0,475.20000000000005,343.0,50.49,1.3854227405247814
131.0,0,39.0,69.1,122.0,101.3,136.0,104.8,94.0,9.1,4.0,0.0,0.0,2.0,52.0,389.0,608.0,0,275.2,352.0,25.08,0.7818181818181817
79.0,0,0.0,261.7,97.0,210.6,48.0,256.7,83.0,6.0,3.0,3.0,0.0,1.0,3.0,123.0,368.0,1,729.0,228.0,73.94,3.1973684210526314
140.0,0,0.0,235.5,81.0,257.2,130.0,103.1,111.0,11.5,4.0,2.0,8.0,3.0,7.0,959.0,455.0,0,595.8,322.0,66.53999999999999,1.850310559006211
105.0,0,0.0,213.4,100.0,204.9,52.0,179.7,93.0,9.5,6.0,1.0,7.0,3.0,41.0,689.0,683.0,0,598.0,245.0,61.790000000000006,2.440816326530612
54.0,0,39.0,206.9,143.0,127.8,72.0,199.2,120.0,9.2,1.0,3.0,6.0,3.0,68.0,829.0,169.0,0,533.9,335.0,54.99,1.593731343283582
87.0,0,22.0,263.8,65.0,103.4,115.0,208.1,109.0,8.5,3.0,3.0,4.0,2.0,55.0,761.0,591.0,0,575.3000000000001,289.0,63.0,1.990657439446367
96.0,0,31.0,183.4,126.0,195.5,106.0,180.1,93.0,10.5,5.0,1.0,5.0,1.0,60.0,369.0,248.0,0,559.0,325.0,55.9,1.72
79.0,0,0.0,157.6,85.0,194.1,92.0,231.5,86.0,9.4,10.0,3.5,0.0,1.0,2.0,425.0,251.0,1,583.2,263.0,53.71,2.217490494296578
55.0,0,0.0,175.6,147.0,161.8,118.0,289.5,55.0,9.3,4.0,0.0,0.0,1.0,33.0,493.0,227.0,0,626.9,320.0,56.63,1.9590625
130.0,0,0.0,242.5,101.0,102.8,114.0,142.4,89.0,9.3,2.0,2.0,6.0,1.0,51.0,967.0,453.0,0,487.70000000000005,304.0,56.379999999999995,1.604276315789474
34.0,0,0.0,151.0,102.0,131.4,101.0,186.6,86.0,9.9,7.0,0.0,0.0,1.0,54.0,171.0,185.0,0,469.0,289.0,45.24,1.6228373702422145
139.0,0,0.0,138.1,103.0,164.5,100.0,134.9,63.0,8.3,2.0,1.0,8.0,1.0,34.0,802.0,703.0,0,437.5,266.0,43.53,1.644736842105263
109.0,0,0.0,264.7,69.0,305.0,120.0,197.4,86.0,9.5,9.0,1.0,0.0,1.0,2.0,370.0,375.0,1,767.1,275.0,79.81,2.7894545454545456
65.0,0,31.0,282.3,70.0,152.0,89.0,225.5,93.0,12.0,4.0,1.0,5.0,2.0,7.0,801.0,311.0,0,659.8,252.0,71.06,2.6182539682539683
63.0,0,0.0,211.2,80.0,237.7,93.0,259.2,58.0,12.3,2.0,0.0,0.0,2.0,14.0,278.0,551.0,0,708.0999999999999,231.0,67.75999999999999,3.065367965367965
152.0,0,0.0,197.1,126.0,130.1,76.0,78.1,100.0,7.4,4.0,3.0,8.0,1.0,35.0,828.0,255.0,0,405.29999999999995,302.0,48.08,1.3420529801324501
147.0,0,0.0,205.3,95.0,166.7,128.0,240.6,84.0,7.8,4.0,1.0,9.0,3.0,63.0,273.0,215.0,0,612.6,307.0,59.9,1.995439739413681
112.0,0,22.0,181.8,110.0,228.1,123.0,262.7,141.0,9.2,4.0,2.0,8.0,2.0,59.0,558.0,138.0,0,672.5999999999999,374.0,62.12,1.7983957219251334
120.0,0,0.0,252.0,120.0,150.2,106.0,151.8,96.0,9.6,1.0,2.0,9.0,1.0,27.0,642.0,441.0,0,554.0,322.0,62.44,1.720496894409938
27.0,0,0.0,193.8,102.0,118.9,104.0,135.9,124.0,9.2,3.0,0.0,0.0,2.0,63.0,820.0,515.0,0,448.6,330.0,49.18,1.3593939393939394
171.0,0,0.0,231.2,135.0,188.7,74.0,206.9,124.0,12.3,1.0,1.0,5.0,2.0,40.0,323.0,690.0,0,626.8,333.0,64.64999999999999,1.8822822822822822
101.0,0,33.0,200.1,108.0,188.9,122.0,205.1,90.0,15.5,4.0,0.0,0.0,3.0,17.0,568.0,145.0,0,594.1,320.0,59.31,1.8565625000000001
32.0,0,26.0,266.7,109.0,232.3,107.0,212.8,98.0,16.3,4.0,1.0,6.0,1.0,42.0,268.0,334.0,0,711.8,314.0,74.67,2.2668789808917196
3.0,0,36.0,118.1,117.0,221.5,125.0,103.9,89.0,11.9,6.0,2.0,4.0,2.0,45.0,955.0,503.0,0,443.5,331.0,43.589999999999996,1.3398791540785497
151.0,0,0.0,175.3,106.0,144.3,87.0,160.2,88.0,11.8,5.0,0.0,0.0,1.0,7.0,272.0,583.0,0,479.8,281.0,49.28,1.707473309608541
60.0,0,0.0,125.1,99.0,248.8,62.0,211.3,79.0,11.2,3.0,3.0,6.0,3.0,38.0,373.0,297.0,0,585.2,240.0,51.93,2.4383333333333335
119.0,0,0.0,176.8,90.0,224.7,81.0,204.6,77.0,7.5,10.5,1.0,9.0,3.0,22.0,231.0,705.0,0,606.1,248.0,58.37,2.4439516129032257
43.0,0,0.0,241.9,101.0,129.4,121.0,264.8,104.0,5.9,3.0,1.0,9.0,2.0,13.0,481.0,444.0,0,636.1,326.0,64.03999999999999,1.9512269938650308
42.0,0,0.0,241.2,134.0,116.5,114.0,152.2,91.0,10.6,4.0,0.0,0.0,1.0,25.0,282.0,686.0,0,509.9,339.0,57.75,1.5041297935103244
84.0,0,0.0,217.1,99.0,236.0,68.0,118.3,120.0,9.4,4.0,1.0,4.0,3.0,38.0,591.0,642.0,0,571.4,287.0,62.29,1.9909407665505225
65.0,0,0.0,195.4,110.0,181.2,109.0,178.5,105.0,8.9,4.0,0.0,0.0,2.0,14.0,615.0,449.0,0,555.1,324.0,56.65,1.7132716049382717
75.0,1,0.0,222.4,78.0,327.0,111.0,208.0,104.0,8.7,9.0,1.0,2.0,1.0,9.0,182.0,240.0,1,757.4,293.0,74.97,2.5849829351535836
116.0,0,0.0,189.5,90.0,189.8,118.0,205.8,83.0,13.1,2.0,1.0,8.0,1.0,61.0,916.0,493.0,0,585.1,291.0,57.60999999999999,2.0106529209621993
107.0,0,0.0,123.1,100.0,158.4,82.0,256.1,82.0,9.3,5.0,0.0,0.0,3.0,31.0,135.0,409.0,0,537.6,264.0,45.91,2.0363636363636366
189.0,0,38.0,256.7,98.0,150.5,120.0,123.0,87.0,11.4,3.0,3.0,7.0,1.0,17.0,515.0,194.0,0,530.2,305.0,61.97,1.7383606557377052
123.0,0,0.0,159.1,94.0,241.6,119.0,202.4,120.0,6.5,1.0,1.0,5.0,2.0,35.0,569.0,178.0,0,603.1,333.0,56.7,1.8111111111111111
110.0,0,0.0,100.1,90.0,233.3,93.0,204.4,57.0,11.1,8.0,3.0,4.0,2.0,38.0,998.0,162.0,0,537.8,240.0,46.05,2.2408333333333332
63.0,0,32.0,34.94999999999999,113.0,187.0,113.0,230.8,101.0,8.6,7.0,1.0,9.0,2.0,27.0,888.0,625.0,0,452.75,327.0,32.24,1.3845565749235473
176.0,0,0.0,223.2,76.0,214.4,131.0,154.4,80.0,10.1,2.0,3.0,7.0,1.0,57.0,357.0,437.0,0,592.0,287.0,63.11,2.062717770034843
108.0,0,0.0,187.4,101.0,199.9,126.0,216.1,107.0,12.6,8.0,1.0,7.0,1.0,9.0,492.0,464.0,0,603.4,334.0,58.56999999999999,1.8065868263473053
13.0,0,21.0,315.6,105.0,208.9,71.0,260.1,123.0,12.1,3.0,3.0,8.0,2.0,42.0,714.0,684.0,0,784.6,299.0,83.11,2.6240802675585284
71.0,0,0.0,277.5,104.0,131.8,121.0,126.9,101.0,8.2,2.0,1.0,7.0,3.0,30.0,485.0,536.0,0,536.2,326.0,64.08999999999999,1.6447852760736197
88.0,0,0.0,189.8,111.0,197.3,101.0,234.5,111.0,14.9,3.0,2.0,8.0,3.0,36.0,941.0,511.0,0,621.6,323.0,59.59,1.9244582043343654
137.0,0,0.0,147.2,119.0,192.8,91.0,172.7,105.0,10.2,4.0,1.0,8.0,2.0,20.0,427.0,161.0,0,512.7,315.0,49.17999999999999,1.6276190476190477
82.0,0,0.0,185.8,48.0,276.5,134.0,192.1,104.0,5.7,7.0,3.5,4.0,3.0,2.0,703.0,319.0,0,654.4,286.0,63.730000000000004,2.288111888111888
92.0,0,29.0,155.4,110.0,188.5,104.0,254.9,118.0,8.0,4.0,3.0,8.0,3.0,28.0,102.0,541.0,0,598.8,332.0,53.91,1.8036144578313251
165.0,0,0.0,154.2,91.0,268.6,108.0,188.8,99.0,10.9,4.0,3.5,4.0,1.0,34.0,236.0,378.0,0,611.6,298.0,57.54,2.0523489932885908
96.0,0,0.0,97.6,98.0,105.5,118.0,220.2,105.0,11.6,9.0,1.0,9.0,3.0,15.0,253.0,652.0,0,423.29999999999995,321.0,35.47,1.3186915887850466
156.0,0,0.0,178.8,94.0,178.4,97.0,169.2,77.0,7.5,3.0,1.0,8.0,3.0,29.0,449.0,471.0,0,526.4000000000001,268.0,53.17,1.9641791044776122
63.0,0,0.0,149.3,104.0,273.6,75.0,206.6,72.0,9.1,4.0,0.0,0.0,1.0,34.0,931.0,311.0,0,629.5,251.0,57.94,2.50796812749004
37.0,0,0.0,206.0,89.0,186.0,88.0,307.1,86.0,8.4,10.5,0.0,0.0,1.0,58.0,576.0,236.0,0,699.1,263.0,64.65,2.6581749049429657
98.0,0,0.0,216.8,86.0,190.8,114.0,187.5,79.0,11.0,9.0,0.0,0.0,3.0,2.0,548.0,611.0,0,595.1,279.0,61.519999999999996,2.1329749103942652
121.0,0,0.0,103.3,110.0,129.1,82.0,167.1,113.0,10.7,3.0,0.0,0.0,2.0,31.0,380.0,276.0,0,399.5,305.0,36.05,1.3098360655737704
94.0,0,0.0,139.4,95.0,159.1,92.0,128.2,129.0,7.7,3.0,0.0,0.0,2.0,59.0,118.0,258.0,0,426.7,316.0,42.989999999999995,1.3503164556962024
99.0,0,0.0,191.2,110.0,163.9,102.0,243.6,114.0,14.1,3.0,1.0,7.0,1.0,23.0,818.0,687.0,0,598.7,326.0,57.39,1.8365030674846627
163.0,0,23.0,160.0,104.0,189.4,64.0,229.9,118.0,10.4,7.0,1.0,6.0,1.0,38.0,790.0,667.0,0,579.3,286.0,53.65,2.0255244755244752
161.0,0,0.0,221.7,95.0,193.0,82.0,194.1,113.0,6.5,4.0,3.0,4.0,3.0,32.0,641.0,419.0,0,608.8,290.0,62.83,2.099310344827586
99.0,0,0.0,62.9,81.0,231.0,64.0,168.9,121.0,8.5,5.0,1.0,4.0,3.0,35.0,225.0,684.0,0,462.79999999999995,266.0,37.93,1.7398496240601502
108.0,0,0.0,215.6,78.0,195.3,119.0,194.4,65.0,3.6,5.0,1.0,8.0,2.0,56.0,428.0,705.0,0,605.3,262.0,62.0,2.31030534351145
84.0,0,42.0,165.3,97.0,223.5,118.0,260.8,72.0,7.6,7.0,3.0,4.0,1.0,47.0,997.0,675.0,0,649.6,287.0,58.84,2.2634146341463417
83.0,1,32.0,94.7,111.0,154.4,98.0,200.4,109.0,10.6,6.0,2.0,8.0,3.0,54.0,767.0,143.0,0,449.5,318.0,38.239999999999995,1.4135220125786163
139.0,0,0.0,203.2,81.0,152.5,99.0,197.8,76.0,9.7,3.0,2.0,6.0,2.0,37.0,441.0,486.0,0,553.5,256.0,56.4,2.162109375
69.0,0,0.0,195.3,70.0,216.7,108.0,259.9,119.0,12.5,4.0,3.0,5.0,2.0,22.0,125.0,578.0,0,671.9,297.0,63.32000000000001,2.262289562289562
129.0,0,0.0,143.7,114.0,297.8,98.0,212.6,86.0,11.4,8.0,3.5,5.0,3.0,48.0,337.0,404.0,0,654.1,298.0,59.309999999999995,2.19496644295302
106.0,0,0.0,114.4,104.0,78.3,101.0,232.7,78.0,3.25,0.0,2.0,9.0,3.0,45.0,526.0,394.0,0,425.4,283.0,36.58,1.5031802120141342
158.0,0,0.0,222.8,101.0,203.0,128.0,210.6,106.0,6.9,2.0,2.0,5.0,1.0,56.0,234.0,307.0,0,636.4,335.0,64.62,1.8997014925373135
168.0,0,22.0,175.9,70.0,211.7,105.0,174.5,81.0,7.3,5.0,2.0,9.0,1.0,29.0,457.0,390.0,0,562.1,256.0,55.74,2.195703125
115.0,1,0.0,249.9,95.0,242.5,104.0,151.7,121.0,15.3,6.0,1.0,2.0,1.0,7.0,135.0,288.0,1,644.0999999999999,320.0,69.92,2.0128125
57.0,1,30.0,234.5,130.0,195.2,116.0,268.8,94.0,11.4,4.0,2.0,5.0,2.0,7.0,249.0,637.0,0,698.5,340.0,68.55999999999999,2.054411764705882
67.0,0,0.0,210.7,116.0,219.2,86.0,179.7,83.0,7.2,6.0,1.0,4.0,1.0,42.0,179.0,375.0,0,609.5999999999999,285.0,62.540000000000006,2.1389473684210523
127.0,0,0.0,182.3,124.0,169.9,110.0,184.0,116.0,9.3,3.0,1.0,9.0,3.0,18.0,758.0,302.0,0,536.2,350.0,53.71,1.532
78.0,0,0.0,190.3,88.0,194.5,89.0,256.5,109.0,11.7,5.0,2.0,9.0,3.0,27.0,620.0,677.0,0,641.3,286.0,60.42,2.2423076923076923
100.0,0,38.0,177.1,88.0,163.7,108.0,242.7,72.0,7.4,2.0,0.0,0.0,1.0,53.0,699.0,177.0,0,583.5,268.0,54.94,2.1772388059701493
103.0,0,36.0,87.2,92.0,169.3,110.0,166.7,80.0,10.9,5.0,3.5,2.0,1.0,8.0,137.0,142.0,1,423.2,282.0,36.71,1.500709219858156
113.0,0,0.0,215.6,96.0,193.4,127.0,105.4,115.0,13.5,3.0,1.0,7.0,2.0,37.0,915.0,438.0,0,514.4,338.0,57.830000000000005,1.5218934911242603
78.0,0,0.0,137.4,109.0,237.6,49.0,206.7,136.0,14.0,10.5,3.0,4.0,1.0,17.0,445.0,353.0,0,581.7,294.0,52.86,1.9785714285714286
129.0,0,36.0,192.8,103.0,177.0,83.0,216.5,118.0,16.4,5.0,1.0,6.0,3.0,46.0,827.0,554.0,0,586.3,304.0,57.57,1.9286184210526314
57.0,0,0.0,149.3,100.0,200.2,110.0,231.7,101.0,11.9,3.0,2.0,7.0,2.0,21.0,458.0,168.0,0,581.2,311.0,52.83,1.8688102893890677
82.0,0,0.0,143.7,116.0,170.7,99.0,287.7,95.0,7.8,5.0,1.0,4.0,1.0,65.0,713.0,365.0,0,602.0999999999999,310.0,51.89,1.9422580645161287
64.0,0,0.0,224.8,111.0,190.0,101.0,221.4,110.0,9.2,2.0,1.0,9.0,1.0,47.0,907.0,218.0,0,636.2,322.0,64.33,1.975776397515528
86.0,0,39.0,261.2,122.0,214.2,101.0,154.9,101.0,12.7,5.0,2.0,8.0,1.0,11.0,108.0,443.0,0,630.3,324.0,69.58,1.9453703703703702
151.0,0,26.0,196.5,98.0,175.8,111.0,221.8,124.0,13.4,5.0,0.0,0.0,1.0,1.0,788.0,214.0,0,594.1,333.0,58.33,1.7840840840840841
94.0,0,0.0,271.2,105.0,202.6,105.0,221.6,51.0,11.5,3.0,3.0,2.0,1.0,9.0,396.0,200.0,1,695.4,261.0,73.29,2.664367816091954
90.0,0,0.0,207.2,121.0,292.5,104.0,226.3,103.0,8.0,1.0,2.0,8.0,3.0,11.0,281.0,697.0,0,726.0,328.0,70.25999999999999,2.2134146341463414
48.0,0,0.0,300.4,94.0,133.2,103.0,197.4,94.0,7.2,5.0,2.0,4.0,2.0,41.0,829.0,124.0,0,631.0,291.0,71.27,2.1683848797250858
85.0,0,37.0,229.6,123.0,132.3,90.0,211.9,76.0,9.5,8.0,2.0,6.0,1.0,19.0,339.0,559.0,0,573.8,289.0,59.82,1.9854671280276814
93.0,1,20.0,187.5,110.0,169.8,94.0,175.3,127.0,12.1,4.0,1.0,6.0,1.0,30.0,808.0,137.0,0,532.6,331.0,54.2,1.6090634441087615
169.0,1,0.0,57.1,98.0,199.7,78.0,274.7,103.0,6.5,6.0,3.0,4.0,1.0,24.0,434.0,415.0,0,531.5,279.0,39.04,1.9050179211469533
68.0,0,0.0,162.1,86.0,155.0,86.0,189.7,87.0,11.0,9.0,3.5,0.0,1.0,1.0,409.0,162.0,1,506.8,259.0,49.279999999999994,1.9567567567567568
91.0,1,0.0,145.0,89.0,175.8,102.0,223.7,151.0,16.7,3.0,2.0,0.0,1.0,7.0,141.0,136.0,1,544.5,342.0,49.66,1.5921052631578947
68.0,0,0.0,159.5,123.0,240.8,93.0,210.3,76.0,11.4,3.0,1.0,6.0,3.0,25.0,583.0,168.0,0,610.6,292.0,57.050000000000004,2.091095890410959
101.0,0,0.0,190.7,72.0,208.6,103.0,203.8,111.0,8.8,8.0,1.0,8.0,2.0,62.0,757.0,676.0,0,603.0999999999999,286.0,59.32000000000001,2.1087412587412584
67.0,0,20.0,230.6,48.0,189.1,58.0,162.2,115.0,9.4,2.0,1.0,9.0,3.0,33.0,921.0,465.0,0,581.9,221.0,62.57,2.6330316742081448
66.0,0,0.0,34.94999999999999,133.0,278.6,61.0,129.6,120.0,11.5,3.0,0.0,0.0,1.0,10.0,253.0,135.0,0,443.15,314.0,35.46,1.4113057324840763
116.0,0,17.0,193.4,112.0,240.6,131.0,248.1,98.0,11.4,3.0,3.5,6.0,3.0,54.0,675.0,169.0,0,682.1,341.0,64.49,2.000293255131965
158.0,0,0.0,202.0,126.0,163.5,86.0,195.4,84.0,10.4,6.0,1.0,8.0,2.0,33.0,536.0,579.0,0,560.9,296.0,57.03,1.8949324324324324
78.0,0,0.0,191.7,122.0,241.4,88.0,203.5,86.0,9.1,5.0,1.0,4.0,1.0,65.0,723.0,207.0,0,636.6,296.0,62.269999999999996,2.150675675675676
119.0,0,26.0,161.3,97.0,250.3,110.0,142.4,92.0,6.6,8.0,1.0,7.0,1.0,23.0,793.0,379.0,0,554.0,299.0,55.11,1.8528428093645486
120.0,0,0.0,150.6,85.0,119.0,128.0,232.9,123.0,6.4,2.0,1.0,8.0,2.0,64.0,426.0,636.0,0,502.5,336.0,46.2,1.4955357142857142
155.0,0,0.0,184.6,102.0,196.0,117.0,226.5,122.0,7.8,1.0,1.0,8.0,1.0,26.0,109.0,415.0,0,607.1,341.0,58.23,1.780351906158358
106.0,0,0.0,220.7,120.0,270.2,95.0,121.6,113.0,8.7,5.0,1.0,5.0,3.0,55.0,710.0,269.0,0,612.5,328.0,65.96000000000001,1.8673780487804879
87.0,1,0.0,167.3,119.0,198.5,119.0,133.1,88.0,11.0,6.0,1.0,7.0,1.0,34.0,151.0,257.0,0,498.9,326.0,51.300000000000004,1.5303680981595091
146.0,0,32.0,154.0,80.0,185.5,91.0,148.2,107.0,8.2,4.0,3.0,6.0,1.0,53.0,487.0,699.0,0,487.7,278.0,48.620000000000005,1.7543165467625899
101.0,0,29.0,121.1,116.0,186.4,100.0,241.7,75.0,10.1,6.0,0.0,0.0,3.0,54.0,735.0,355.0,0,549.2,291.0,47.31,1.8872852233676978
22.0,0,23.0,182.1,94.0,164.6,59.0,128.8,102.0,12.7,4.0,3.0,9.0,1.0,20.0,231.0,276.0,0,475.5,255.0,50.75,1.8647058823529412
90.0,0,0.0,109.6,88.0,137.6,108.0,159.7,121.0,11.0,5.0,2.0,6.0,3.0,58.0,304.0,554.0,0,406.9,317.0,37.519999999999996,1.283596214511041
41.0,0,0.0,209.9,105.0,121.9,105.0,253.7,104.0,9.6,4.0,1.0,9.0,2.0,27.0,544.0,470.0,0,585.5,314.0,57.46,1.8646496815286624
69.0,0,0.0,167.5,76.0,242.1,92.0,101.2,103.0,11.4,4.0,2.0,4.0,1.0,20.0,969.0,679.0,0,510.8,271.0,53.61,1.884870848708487
33.0,0,0.0,213.9,88.0,239.8,119.0,148.7,71.0,9.8,10.5,2.0,6.0,1.0,3.0,354.0,616.0,0,602.4000000000001,278.0,63.42999999999999,2.166906474820144
112.0,0,0.0,115.8,108.0,243.3,111.0,184.6,78.0,13.1,5.0,1.0,4.0,1.0,23.0,527.0,454.0,0,543.7,297.0,48.68000000000001,1.8306397306397308
108.0,0,30.0,276.6,99.0,220.1,113.0,177.9,95.0,9.8,6.0,2.0,9.0,1.0,35.0,621.0,400.0,0,674.6,307.0,73.74000000000001,2.1973941368078176
136.0,0,21.0,179.4,88.0,181.1,97.0,320.7,120.0,9.5,4.0,2.0,5.0,2.0,58.0,360.0,172.0,0,681.2,305.0,60.32,2.23344262295082
128.0,0,0.0,187.3,84.0,270.8,95.0,206.4,68.0,10.1,5.0,1.0,9.0,3.0,62.0,223.0,413.0,0,664.5,247.0,64.15,2.6902834008097165
27.0,0,0.0,201.2,128.0,227.2,100.0,145.8,91.0,8.4,3.0,2.0,5.0,3.0,36.0,108.0,543.0,0,574.2,319.0,60.07000000000001,1.8
