account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_mins,total_calls,total_charge,avg_min_per_call
181.0,1,0,1,27.0,190.3,93.0,32.35,249.0,127.0,21.17,215.7,82.0,9.71,10.6,4.0,2.86,1.0,655.0,302.0,63.230000000000004,2.1688741721854305
91.0,2,0,1,27.0,204.6,96.0,34.78,136.0,93.0,11.56,210.5,82.0,9.47,6.6,2.0,1.78,3.0,551.1,271.0,55.81,2.033579335793358
86.0,0,0,1,16.0,145.7,88.0,24.77,191.0,129.0,16.24,215.5,82.0,9.7,11.3,7.0,3.05,0.0,552.2,299.0,50.709999999999994,1.8468227424749166
93.0,1,0,1,36.0,178.7,134.0,30.38,178.6,102.0,15.18,126.8,82.0,5.71,8.0,4.0,2.16,2.0,484.09999999999997,318.0,51.27,1.522327044025157
159.0,0,1,0,0.0,257.1,53.0,43.71,312.2,127.0,26.54,183.0,82.0,8.24,8.8,6.0,2.38,1.0,752.3,262.0,78.49,2.8713740458015264
128.0,2,0,0,0.0,199.3,86.0,33.88,194.8,102.0,16.56,298.2,82.0,13.42,14.3,2.0,3.86,4.0,692.3,270.0,63.86,2.5640740740740737
33.0,2,0,0,0.0,182.5,65.0,31.03,232.1,96.0,19.73,149.2,82.0,6.71,7.5,2.0,2.03,2.0,563.8,243.0,57.470000000000006,2.320164609053498
75.0,1,0,0,0.0,117.3,114.0,19.94,201.1,61.0,17.09,107.9,82.0,4.86,12.2,3.0,3.29,1.0,426.29999999999995,257.0,41.89,1.6587548638132295
105.0,2,0,0,0.0,227.4,121.0,38.66,268.5,89.0,22.82,143.3,82.0,6.45,13.0,4.0,3.51,1.0,639.2,292.0,67.92999999999999,2.189041095890411
151.0,1,0,0,0.0,194.8,106.0,33.12,292.7,103.0,24.88,224.6,82.0,10.11,5.5,3.0,1.49,0.0,712.1,291.0,68.11,2.4470790378006875
115.0,1,0,0,0.0,226.4,101.0,38.49,276.8,60.0,23.53,213.4,82.0,9.6,12.3,4.0,3.32,3.0,716.6,243.0,71.62,2.948971193415638
135.0,2,0,0,0.0,144.1,115.0,24.5,249.8,68.0,21.23,211.4,82.0,9.51,13.6,3.0,3.67,1.0,605.3,265.0,55.24,2.2841509433962264
25.0,2,0,0,0.0,242.6,69.0,41.24,209.0,117.0,17.77,219.7,82.0,9.89,14.4,6.0,3.89,2.0,671.3,268.0,68.9,2.5048507462686564
62.0,1,0,0,0.0,98.9,103.0,16.81,135.4,122.0,11.51,236.6,82.0,10.65,12.2,1.0,3.29,1.0,470.9,307.0,38.97,1.5338762214983712
83.0,2,0,1,26.0,226.4,117.0,38.49,234.7,97.0,19.95,133.6,82.0,6.01,10.8,7.0,2.92,1.0,594.7,296.0,64.45,2.0091216216216217
158.0,1,0,0,0.0,195.9,103.0,33.3,89.1,95.0,7.57,302.2,82.0,13.6,10.3,3.0,2.78,1.0,587.2,280.0,54.47,2.0971428571428574
124.0,2,1,0,0.0,157.8,71.0,26.83,203.2,114.0,17.27,168.7,82.0,7.59,10.0,2.0,2.7,3.0,529.7,267.0,51.69,1.9838951310861426
135.0,0,0,0,0.0,155.2,100.0,26.38,135.9,84.0,11.55,184.6,82.0,8.31,3.8,9.0,1.03,3.0,475.70000000000005,266.0,46.24,1.7883458646616543
80.0,0,1,1,15.0,159.3,110.0,27.08,170.6,120.0,14.5,141.2,82.0,6.35,11.9,5.0,3.21,1.0,471.09999999999997,312.0,47.93,1.5099358974358974
162.0,1,0,0,0.0,70.7,108.0,12.02,157.5,87.0,13.39,154.8,82.0,6.97,9.1,3.0,2.46,4.0,383.0,277.0,32.38,1.3826714801444044
94.0,2,0,0,0.0,163.5,136.0,27.8,143.7,111.0,12.21,253.4,82.0,11.4,12.6,5.0,3.4,1.0,560.6,329.0,51.410000000000004,1.703951367781155
124.0,1,0,1,30.0,144.5,45.0,24.57,262.3,101.0,22.3,226.5,82.0,10.19,12.0,7.0,3.24,2.0,633.3,228.0,57.06,2.7776315789473682
135.0,1,0,0,0.0,201.8,81.0,34.31,225.0,114.0,19.13,204.4,82.0,9.2,10.3,6.0,2.78,1.0,631.2,277.0,62.64,2.2787003610108303
136.0,2,1,0,0.0,256.8,90.0,43.66,230.1,104.0,19.56,143.6,82.0,6.46,9.1,10.0,2.46,3.0,630.5,276.0,69.67999999999999,2.2844202898550723
127.0,1,0,1,23.0,182.0,80.0,30.94,216.1,85.0,18.37,156.9,82.0,7.06,9.8,4.0,2.65,1.0,555.0,247.0,56.370000000000005,2.2469635627530367
99.0,1,0,0,0.0,200.0,66.0,34.0,107.9,104.0,9.17,233.7,82.0,10.52,11.4,2.0,3.08,3.0,541.5999999999999,252.0,53.69,2.1492063492063487
148.0,0,0,0,0.0,29.09999999999991,121.0,4.8700000000000045,161.7,125.0,13.74,203.1,82.0,9.14,10.6,6.0,2.86,1.0,393.89999999999986,328.0,27.750000000000007,1.200914634146341
123.0,1,0,1,22.0,197.6,105.0,33.59,80.0,86.0,6.8,120.8,82.0,5.44,15.6,10.5,4.21,2.0,398.40000000000003,273.0,45.83,1.4593406593406595
95.0,0,1,1,37.0,220.2,109.0,37.43,185.3,99.0,15.75,205.1,82.0,9.23,4.1,2.0,1.11,0.0,610.6,290.0,62.41,2.1055172413793106
93.0,1,0,0,0.0,146.3,85.0,24.87,216.6,95.0,18.41,233.0,82.0,10.49,11.5,3.0,3.11,0.0,595.9,262.0,53.77,2.2744274809160303
80.0,2,0,0,0.0,206.3,97.0,35.07,154.9,98.0,13.17,263.6,82.0,11.86,12.4,10.5,3.35,0.0,624.8000000000001,277.0,60.1,2.255595667870036
77.0,1,0,0,0.0,142.3,112.0,24.19,306.3,111.0,26.04,196.5,82.0,8.84,9.9,1.0,2.67,1.0,645.1,305.0,59.07000000000001,2.115081967213115
141.0,1,0,0,0.0,192.4,111.0,32.71,156.9,87.0,13.34,175.8,82.0,7.91,11.0,6.0,2.97,0.0,525.1,280.0,53.959999999999994,1.875357142857143
163.0,0,0,0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,684.5,267.0,72.55,2.5636704119850187
84.0,0,0,0,0.0,159.5,125.0,27.12,247.1,90.0,21.0,187.9,82.0,8.46,7.2,4.0,1.94,2.0,594.5,297.0,56.580000000000005,2.0016835016835017
180.0,1,0,0,0.0,143.5,121.0,24.4,189.3,111.0,16.09,174.9,82.0,7.87,8.8,5.0,2.38,3.0,507.70000000000005,314.0,48.35999999999999,1.6168789808917199
125.0,0,0,1,32.0,96.5,109.0,16.41,145.8,109.0,12.39,174.4,82.0,7.85,9.4,2.0,2.54,1.0,416.70000000000005,300.0,36.65,1.3890000000000002
124.0,2,0,0,0.0,169.3,108.0,28.78,178.6,91.0,15.18,242.3,82.0,10.9,12.2,3.0,3.29,1.0,590.2,281.0,54.86,2.100355871886121
87.0,1,0,1,21.0,214.0,113.0,36.38,180.0,114.0,15.3,134.5,82.0,6.05,10.6,5.0,2.86,0.0,528.5,309.0,57.730000000000004,1.7103559870550162
110.0,1,0,1,38.0,236.3,102.0,40.17,195.9,112.0,16.65,183.5,82.0,8.26,9.7,6.0,2.62,1.0,615.7,296.0,65.08,2.0800675675675677
162.0,0,0,0,0.0,184.5,118.0,31.37,224.0,95.0,19.04,180.5,82.0,8.12,11.6,3.0,3.13,1.0,589.0,295.0,58.529999999999994,1.9966101694915255
81.0,2,0,0,0.0,154.5,84.0,26.27,216.2,91.0,18.38,229.8,82.0,10.34,13.7,3.0,3.7,1.0,600.5,257.0,54.989999999999995,2.3365758754863815
4.0,2,1,0,0.0,145.3,89.0,24.7,303.8,93.0,25.82,206.1,82.0,9.27,8.9,4.0,2.4,0.0,655.2,264.0,59.78999999999999,2.481818181818182
116.0,1,0,1,24.0,232.9,90.0,39.59,152.1,94.0,12.93,336.17499999999995,82.0,15.14,10.7,6.0,2.89,1.0,721.175,266.0,67.66,2.7111842105263158
67.0,1,0,0,0.0,138.9,65.0,23.61,208.9,109.0,17.76,232.4,82.0,10.46,9.2,3.0,2.48,2.0,580.2,256.0,51.830000000000005,2.26640625
128.0,0,0,0,0.0,227.9,130.0,38.74,302.6,71.0,25.72,191.5,82.0,8.62,5.5,7.0,1.49,1.0,722.0,283.0,73.08000000000001,2.5512367491166077
107.0,1,0,0,0.0,123.1,100.0,20.93,158.4,82.0,13.46,256.1,82.0,11.52,9.3,5.0,2.51,0.0,537.6,264.0,45.91,2.0363636363636366
79.0,1,0,0,0.0,222.3,99.0,37.79,146.2,82.0,12.43,275.6,82.0,12.4,8.9,4.0,2.4,3.0,644.1,263.0,62.62,2.4490494296577947
159.0,1,0,0,0.0,169.8,114.0,28.87,197.7,105.0,16.8,193.7,82.0,8.72,11.6,4.0,3.13,1.0,561.2,301.0,54.39,1.864451827242525
136.0,0,1,0,0.0,185.6,88.0,32.93,224.4,94.0,17.97,67.4,82.0,3.26,11.0,5.0,2.97,3.0,477.4,264.0,54.16,1.8083333333333333
118.0,0,1,1,21.0,173.5,119.0,26.61,213.2,122.0,16.78,152.7,82.0,7.14,11.1,2.0,3.0,4.0,539.4,323.0,50.53,1.669969040247678
91.0,1,0,0,0.0,164.4,157.0,25.25,157.3,122.0,13.31,226.9,82.0,10.8,11.7,3.0,3.16,5.0,548.6,361.0,49.36,1.5196675900277008
62.0,1,0,0,0.0,256.7,113.0,41.28,230.0,115.0,19.7,266.7,82.0,11.96,13.2,3.0,3.56,1.0,753.4,310.0,72.94,2.430322580645161
162.0,1,0,0,0.0,68.7,114.0,10.02,155.5,92.0,14.39,151.8,82.0,6.97,9.1,3.0,2.46,4.0,376.0,288.0,31.38,1.3055555555555556
103.0,2,0,1,35.0,122.5,102.0,20.79,202.3,82.0,18.71,90.4,82.0,3.93,13.9,3.0,3.75,4.0,415.20000000000005,266.0,43.43,1.560902255639098
125.0,1,1,0,0.0,293.4,74.0,48.73,265.5,146.0,22.99,121.3,82.0,4.83,12.2,2.0,3.29,0.0,680.1999999999999,302.0,76.55,2.2523178807947017
143.0,1,0,0,0.0,217.3,106.0,35.96,177.1,122.0,13.2,201.0,82.0,9.14,4.5,3.0,1.22,0.0,595.4,310.0,58.3,1.9206451612903226
80.0,1,1,0,0.0,262.5,129.0,49.01,182.6,85.0,16.63,196.3,82.0,9.46,7.2,4.0,1.94,1.0,641.4000000000001,296.0,75.1,2.166891891891892
131.0,2,0,0,0.0,153.4,86.0,26.08,198.5,81.0,16.87,164.4,83.0,7.4,10.4,3.0,2.81,0.0,516.3,250.0,50.35,2.0652
74.0,2,0,0,0.0,148.5,111.0,25.25,146.5,46.5,12.45,289.2,83.0,13.01,9.9,6.0,2.67,3.0,584.2,240.5,50.71,2.429106029106029
67.0,1,0,0,0.0,210.7,116.0,35.82,219.2,86.0,18.63,179.7,83.0,8.09,7.2,6.0,1.94,1.0,609.5999999999999,285.0,62.540000000000006,2.1389473684210523
97.0,0,0,0,0.0,169.7,84.0,28.85,165.9,86.0,14.1,191.9,83.0,8.64,12.8,6.0,3.46,3.0,527.5,253.0,51.59,2.0849802371541504
192.0,1,0,1,36.0,156.2,77.0,26.55,215.5,126.0,18.32,279.1,83.0,12.56,9.9,6.0,2.67,2.0,650.8,286.0,57.43000000000001,2.2755244755244752
72.0,0,0,1,39.0,92.8,98.0,15.78,271.2,115.0,23.05,167.1,83.0,7.52,5.8,7.0,1.57,1.0,531.1,296.0,46.349999999999994,1.7942567567567569
120.0,1,0,0,0.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73,1.0,633.8,296.0,69.08,2.141216216216216
192.0,1,0,0,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4.0,674.1999999999999,234.0,69.44,2.8811965811965807
129.0,2,0,1,27.0,196.6,89.0,33.42,180.6,95.0,15.35,245.0,83.0,11.03,6.6,5.0,1.78,1.0,622.2,267.0,59.800000000000004,2.3303370786516857
129.0,2,0,0,0.0,334.3,118.0,56.83,192.1,104.0,16.33,191.0,83.0,8.59,10.4,6.0,2.81,0.0,717.4,305.0,81.75,2.3521311475409834
146.0,2,0,0,0.0,189.3,77.0,32.18,155.9,128.0,13.25,186.0,83.0,8.37,7.4,3.0,2.0,0.0,531.2,288.0,53.8,1.8444444444444446
134.0,1,0,1,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0.0,493.0,272.0,53.379999999999995,1.8125
99.0,1,0,0,0.0,145.6,106.0,24.75,98.3,106.0,8.36,230.8,83.0,10.39,10.9,5.0,2.94,1.0,474.7,295.0,43.5,1.6091525423728814
116.0,2,0,0,0.0,189.5,90.0,32.22,189.8,118.0,16.13,205.8,83.0,9.26,13.1,2.0,3.54,1.0,585.1,291.0,57.60999999999999,2.0106529209621993
172.0,1,0,0,0.0,215.7,140.0,36.67,146.3,84.0,12.44,264.6,83.0,11.91,7.1,1.0,1.92,3.0,626.6,307.0,61.019999999999996,2.041042345276873
98.0,0,0,0,0.0,136.1,82.0,23.14,156.3,118.0,13.29,158.8,83.0,7.15,10.1,5.0,2.73,2.0,451.2,283.0,43.58,1.5943462897526501
147.0,0,0,0,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,12.76,6.2,1.0,1.67,0.0,789.4000000000001,257.0,79.04,3.0715953307393
90.0,1,0,0,0.0,145.6,103.0,24.75,197.1,137.0,16.75,294.5,83.0,13.25,10.5,4.0,2.84,0.0,637.2,323.0,54.75,1.9727554179566564
66.0,2,0,0,0.0,207.7,85.0,35.31,196.7,112.0,16.72,261.7,83.0,11.78,6.8,3.0,1.84,1.0,666.0999999999999,280.0,63.81,2.3789285714285713
105.0,2,0,0,0.0,140.6,109.0,23.9,178.6,51.0,15.18,217.0,83.0,9.76,6.8,3.0,1.84,2.0,536.2,243.0,48.839999999999996,2.206584362139918
79.0,0,0,0,0.0,261.7,97.0,44.49,210.6,48.0,17.9,256.7,83.0,11.55,6.0,3.0,1.62,3.0,729.0,228.0,73.94,3.1973684210526314
142.0,1,0,1,30.0,154.0,75.0,26.18,165.8,97.0,14.09,270.0,83.0,12.15,10.8,5.0,2.92,1.0,589.8,255.0,52.419999999999995,2.3129411764705883
15.0,1,0,0,0.0,135.2,101.0,22.98,152.5,79.0,12.96,224.8,83.0,10.12,8.4,5.0,2.27,2.0,512.5,263.0,46.059999999999995,1.9486692015209126
149.0,2,0,0,0.0,207.3,115.0,35.24,198.4,82.0,16.86,114.1,83.0,5.13,8.6,4.0,2.32,1.0,519.8000000000001,280.0,57.230000000000004,1.8564285714285718
139.0,1,0,1,25.0,138.3,96.0,23.51,80.6,79.0,6.85,163.7,83.0,7.37,8.3,8.0,2.24,0.0,382.6,258.0,37.73,1.4829457364341085
100.0,1,0,0,0.0,203.8,122.0,34.65,283.1,76.0,24.06,197.3,83.0,8.88,12.5,3.0,3.38,0.0,684.2,281.0,67.58999999999999,2.4348754448398577
113.0,1,0,0,0.0,186.0,55.0,31.62,237.4,105.0,20.18,148.1,83.0,6.66,12.2,6.0,3.29,1.0,571.5,243.0,58.459999999999994,2.3518518518518516
87.0,2,0,0,0.0,223.2,109.0,37.94,127.5,86.0,10.84,289.3,83.0,13.02,14.5,4.0,3.92,3.0,640.0,278.0,61.8,2.302158273381295
78.0,0,0,0,0.0,75.0,116.0,12.75,248.7,87.0,21.14,176.0,83.0,7.92,9.5,6.0,2.57,3.0,499.7,286.0,41.81,1.7472027972027973
35.0,1,0,0,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2.0,747.9,243.0,67.38,3.0777777777777775
69.0,1,0,0,0.0,143.6,88.0,24.41,141.8,86.0,12.05,194.0,83.0,8.73,10.8,5.0,2.92,3.0,479.4,257.0,45.19,1.8653696498054473
108.0,1,0,0,0.0,240.2,78.0,40.83,230.3,109.0,19.58,217.0,83.0,9.76,5.2,1.0,1.4,2.0,687.5,270.0,70.17,2.5462962962962963
55.0,1,0,0,0.0,245.5,130.0,41.74,192.7,54.0,16.38,141.7,83.0,6.38,9.1,4.0,2.46,1.0,579.9,267.0,64.5,2.1719101123595506
39.0,0,0,0,0.0,187.2,110.0,31.82,114.7,116.0,9.75,104.7,83.0,4.71,13.2,5.0,3.56,1.0,406.59999999999997,309.0,46.28,1.3158576051779933
82.0,1,0,0,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,629.4000000000001,281.0,59.339999999999996,2.239857651245552
146.0,1,0,0,0.0,205.4,101.0,34.92,134.9,77.0,11.47,310.5,83.0,13.97,10.3,2.0,2.78,3.0,650.8,261.0,60.36,2.493486590038314
57.0,1,0,0,0.0,169.6,96.0,28.83,234.7,112.0,19.95,285.4,83.0,12.84,11.2,4.0,3.02,0.0,689.6999999999999,291.0,61.620000000000005,2.3701030927835047
130.0,2,0,0,0.0,124.3,70.0,21.13,270.7,99.0,23.01,239.5,83.0,10.78,3.5,6.0,0.95,0.0,634.5,252.0,54.92,2.517857142857143
120.0,1,0,1,29.0,244.3,140.0,41.53,322.3,89.0,27.4,166.8,83.0,7.51,10.6,6.0,2.86,0.0,733.4000000000001,312.0,76.44000000000001,2.3506410256410257
107.0,2,0,1,25.0,248.6,91.0,42.26,119.3,115.0,10.14,194.3,83.0,8.74,12.0,1.0,3.24,1.0,562.2,289.0,61.14,1.9453287197231834
114.0,2,0,1,30.0,206.2,79.0,35.05,260.0,91.0,22.1,291.6,83.0,13.12,11.4,6.0,3.08,1.0,757.8,253.0,70.27,2.9952569169960475
54.0,2,0,1,33.0,112.0,90.0,19.04,208.0,112.0,17.68,150.3,83.0,6.76,11.3,4.0,3.05,2.0,470.3,285.0,43.48,1.6501754385964913
127.0,2,0,0,0.0,224.3,112.0,38.13,185.7,103.0,15.78,159.4,83.0,7.17,10.0,1.0,2.7,2.0,569.4,298.0,61.080000000000005,1.910738255033557
88.0,2,0,0,0.0,131.5,99.0,22.36,174.8,128.0,14.86,184.2,83.0,8.29,7.9,2.0,2.13,5.0,490.5,310.0,45.51,1.582258064516129
177.0,1,1,0,0.0,246.7,112.0,44.28,164.3,79.0,13.65,199.9,83.0,8.64,11.3,2.0,3.05,1.0,610.9,274.0,66.57,2.2295620437956205
129.0,2,0,0,0.0,335.9000000000001,111.0,54.83,195.1,105.0,16.33,199.0,83.0,8.59,10.4,6.0,2.81,0.0,730.0000000000001,299.0,79.75,2.441471571906355
117.0,1,1,0,0.0,302.4,116.0,47.86,272.6,85.0,23.07,145.2,83.0,6.89,10.0,2.0,2.7,1.0,720.2,284.0,77.82000000000001,2.5359154929577468
76.0,1,1,0,0.0,273.3,74.0,45.46,265.6,119.0,22.41,170.2,83.0,7.43,12.0,7.0,3.24,1.0,709.1000000000001,276.0,75.30000000000001,2.569202898550725
107.0,1,0,0,0.0,310.9,68.0,48.13,196.8,83.0,15.39,143.1,83.0,6.66,13.2,5.0,3.56,1.0,650.8,234.0,70.18,2.781196581196581
121.0,1,0,0,0.0,127.8,123.0,23.62,188.6,82.0,18.05,217.8,83.0,9.4,13.3,10.0,3.59,0.0,534.2,288.0,51.07,1.8548611111111113
201.0,1,0,0,0.0,222.9,103.0,37.4,289.1,91.0,24.42,254.3,83.0,11.31,11.2,4.0,3.02,1.0,766.3,277.0,73.13,2.766425992779783
133.0,0,0,1,44.0,185.0,78.0,28.58,221.4,117.0,17.8,225.1,83.0,10.08,14.1,6.0,3.81,2.0,631.5,278.0,56.459999999999994,2.2715827338129495
47.0,0,0,1,28.0,141.3,94.0,24.02,168.0,108.0,14.28,113.5,84.0,5.11,7.8,2.0,2.11,1.0,422.8,286.0,43.41,1.4783216783216784
58.0,1,0,0,0.0,238.9,107.0,40.61,187.2,88.0,15.91,181.1,84.0,8.15,11.8,3.0,3.19,2.0,607.2,279.0,64.67,2.1763440860215058
163.0,2,0,0,0.0,178.7,56.0,30.38,215.7,79.0,18.33,152.7,84.0,6.87,10.6,2.0,2.86,4.0,547.0999999999999,219.0,55.57999999999999,2.4981735159817346
109.0,1,1,0,0.0,268.4,85.0,45.63,150.6,131.0,12.8,297.9,84.0,13.41,9.7,8.0,2.62,2.0,716.9,300.0,71.84,2.3896666666666664
83.0,2,0,0,0.0,132.4,120.0,22.51,121.6,101.0,10.34,197.7,84.0,8.9,8.6,2.0,2.32,1.0,451.7,305.0,41.75,1.480983606557377
63.0,0,0,0,0.0,117.1,118.0,19.91,249.6,90.0,21.22,162.2,84.0,7.3,11.1,4.0,3.0,3.0,528.9,292.0,48.42999999999999,1.8113013698630136
64.0,0,0,0,0.0,124.1,117.0,21.1,192.8,108.0,16.39,162.9,84.0,7.33,6.4,5.0,1.73,3.0,479.79999999999995,309.0,44.82,1.5527508090614885
72.0,1,0,0,0.0,109.1,97.0,18.55,115.7,96.0,9.83,295.8,84.0,13.31,8.3,6.0,2.24,0.0,520.6,277.0,41.690000000000005,1.8794223826714802
46.0,2,0,0,0.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3.0,584.9,278.0,58.22,2.103956834532374
148.0,2,0,1,14.0,93.6,137.0,15.91,193.8,72.0,16.47,144.9,84.0,6.52,17.1,5.0,4.620000000000001,1.0,432.29999999999995,293.0,38.89999999999999,1.4754266211604095
134.0,1,0,0,0.0,204.7,108.0,34.8,143.1,105.0,12.16,165.8,84.0,7.46,11.0,4.0,2.97,6.0,513.5999999999999,297.0,54.419999999999995,1.7292929292929289
94.0,0,0,0,0.0,157.9,105.0,26.84,155.0,101.0,13.18,189.6,84.0,8.53,8.0,5.0,2.16,4.0,502.5,290.0,48.55,1.7327586206896552
122.0,1,0,0,0.0,243.8,98.0,41.45,83.9,72.0,7.13,179.8,84.0,8.09,13.7,8.0,3.7,2.0,507.50000000000006,254.0,56.67,1.9980314960629924
98.0,0,0,1,21.0,64.6,98.0,10.98,176.1,86.0,14.97,244.8,84.0,11.02,3.499999999999999,0.0,0.9399999999999993,2.0,485.5,268.0,36.97,1.8115671641791045
137.0,0,0,0,0.0,205.9,88.0,35.0,209.3,86.0,17.79,289.9,84.0,13.05,14.5,4.0,3.92,2.0,705.1,258.0,65.84,2.7329457364341088
111.0,1,0,0,0.0,255.9,97.0,43.5,204.1,129.0,17.35,171.3,84.0,7.71,12.3,5.0,3.32,3.0,631.3,310.0,68.56,2.0364516129032255
158.0,0,0,0,0.0,202.0,126.0,34.34,163.5,86.0,13.9,195.4,84.0,8.79,10.4,6.0,2.81,1.0,560.9,296.0,57.03,1.8949324324324324
136.0,0,1,0,0.0,199.6,89.0,33.93,211.4,96.0,17.97,72.4,84.0,3.26,11.0,4.0,2.97,3.0,483.4,269.0,55.16,1.7970260223048327
76.0,1,1,0,0.0,273.3,66.0,46.46,263.6,121.0,22.41,165.2,84.0,7.43,12.0,7.0,3.24,1.0,702.1000000000001,271.0,76.30000000000001,2.590774907749078
80.0,0,0,1,31.0,166.4,92.0,28.29,238.3,74.0,20.26,150.7,84.0,6.78,10.7,4.0,2.89,4.0,555.4000000000001,250.0,55.33,2.2216000000000005
137.0,2,0,0,0.0,206.4,122.0,35.09,128.0,102.0,10.88,194.5,84.0,8.75,8.8,5.0,2.38,2.0,528.9,308.0,54.720000000000006,1.7172077922077922
139.0,2,0,1,25.0,96.2,112.0,16.35,178.9,70.0,15.21,182.1,84.0,8.19,12.9,10.0,3.48,2.0,457.20000000000005,266.0,39.75,1.7187969924812032
147.0,0,0,0,0.0,205.3,95.0,34.9,166.7,128.0,14.17,240.6,84.0,10.83,7.8,4.0,2.11,1.0,612.6,307.0,59.9,1.995439739413681
135.0,2,1,1,24.0,127.7,54.0,21.71,215.0,105.0,18.28,234.3,84.0,10.54,5.8,4.0,1.57,2.0,577.0,243.0,50.53,2.374485596707819
117.0,2,1,0,0.0,54.2,100.0,9.21,303.2,84.0,25.77,171.8,84.0,7.73,8.6,2.0,2.32,1.0,529.2,268.0,42.71000000000001,1.974626865671642
125.0,1,1,0,0.0,298.4,78.0,50.73,270.5,142.0,22.99,107.3,84.0,4.83,12.2,2.0,3.29,0.0,676.1999999999999,304.0,78.55,2.224342105263158
111.0,2,0,0,0.0,176.9,128.0,30.07,102.8,56.0,8.74,213.7,84.0,9.62,10.5,2.0,2.84,4.0,493.4,268.0,48.43,1.8410447761194029
96.0,1,0,1,33.0,183.3,115.0,31.16,201.4,87.0,17.12,177.4,84.0,7.98,10.4,10.5,2.81,3.0,562.1,286.0,56.260000000000005,1.9653846153846155
81.0,1,0,0,0.0,173.2,80.0,29.44,236.2,94.0,20.08,240.2,84.0,10.81,11.8,6.0,3.19,2.0,649.5999999999999,258.0,60.33,2.517829457364341
143.0,1,0,0,0.0,223.3,99.0,37.96,167.1,128.0,14.2,203.0,84.0,9.14,4.5,4.0,1.22,0.0,593.4,311.0,61.3,1.9080385852090032
68.0,2,0,0,0.0,143.6,80.0,24.41,134.3,65.0,11.42,215.6,84.0,9.7,15.5,5.0,4.19,2.0,493.5,229.0,45.53,2.1550218340611353
77.0,2,0,1,24.0,149.4,74.0,25.4,123.9,72.0,10.53,174.3,84.0,7.84,10.1,6.0,2.73,1.0,447.6,230.0,43.769999999999996,1.9460869565217391
98.0,0,0,1,19.0,110.5,87.0,18.79,227.8,97.0,19.36,243.6,84.0,10.96,11.0,4.0,2.97,1.0,581.9,268.0,49.11,2.1712686567164177
133.0,0,0,0,0.0,221.1,133.0,37.59,160.2,140.0,13.62,161.8,84.0,7.28,8.4,3.0,2.27,4.0,543.0999999999999,357.0,58.49,1.5212885154061622
52.0,1,0,0,0.0,155.0,110.0,26.35,133.4,104.0,11.34,176.1,84.0,7.92,7.0,4.0,1.89,4.0,464.5,298.0,45.61,1.558724832214765
71.0,1,0,0,0.0,278.9,110.0,47.41,190.2,67.0,16.17,255.2,84.0,11.48,11.7,7.0,3.16,0.0,724.3,261.0,75.06,2.775095785440613
44.0,0,0,0,0.0,204.6,117.0,34.78,205.2,94.0,17.44,164.6,84.0,7.41,10.7,5.0,2.89,0.0,574.4,295.0,59.629999999999995,1.9471186440677966
122.0,2,0,1,28.0,166.0,62.0,28.22,233.9,88.0,19.88,170.1,84.0,7.65,7.7,3.0,2.08,2.0,570.0,234.0,55.74999999999999,2.4358974358974357
109.0,1,1,0,0.0,280.4,84.0,43.63,147.6,126.0,13.8,292.9,84.0,13.41,9.7,8.0,2.62,2.0,720.9,294.0,70.84,2.4520408163265306
147.0,0,0,0,0.0,290.0,89.0,47.58,239.8,86.0,20.7,283.6,84.0,12.76,6.2,0.0,1.67,0.0,813.4,259.0,81.04,3.1405405405405404
124.0,2,1,0,0.0,171.8,65.0,25.83,191.2,117.0,17.27,173.7,84.0,7.59,10.0,1.0,2.7,3.0,536.7,266.0,50.69,2.017669172932331
76.0,2,0,0,0.0,119.7,82.0,22.05,190.5,76.0,15.09,243.9,84.0,10.3,7.5,4.0,2.03,5.0,554.1,242.0,47.44,2.2896694214876034
49.0,1,1,0,0.0,231.8,91.0,41.43,209.9,117.0,17.76,170.8,84.0,7.55,15.6,5.0,4.21,2.0,612.5,292.0,66.74,2.0976027397260273
68.0,1,0,0,0.0,179.1,85.0,29.56,142.0,81.0,14.18,194.7,84.0,8.54,11.0,9.0,2.97,5.0,515.8,250.0,52.279999999999994,2.0631999999999997
71.0,1,0,0,0.0,273.9,105.0,46.41,196.2,71.0,15.17,270.2,84.0,11.48,11.7,6.0,3.16,0.0,740.3,260.0,73.06,2.8473076923076923
